trial_number,label,channel3_mean,channel3_std,channel3_var,channel3_min,channel3_max,channel3_range,channel3_skewness,channel3_kurtosis,channel3_zero_crossing_rate,channel3_signal_energy,channel3_delta_power,channel3_theta_power,channel3_alpha_power,channel3_mu_power,channel3_beta_power,channel3_gamma_power,channel4_mean,channel4_std,channel4_var,channel4_min,channel4_max,channel4_range,channel4_skewness,channel4_kurtosis,channel4_zero_crossing_rate,channel4_signal_energy,channel4_delta_power,channel4_theta_power,channel4_alpha_power,channel4_mu_power,channel4_beta_power,channel4_gamma_power
10,0,0.037693322909876294,0.0006631172252382581,1.4455776720931161e-06,0.4790516428718739,0.0035768427857847175,0.001095891589356348,0.6510853707648262,0.008340101450951055,0.023255813953487945,1.2764006828725345e-06,9.65120489411792e-07,6.366006280422482e-05,0.08729478036988274,0.08453864587791327,0.01210200587122328,0.00407516499114862,0.9656730782896541,0.0011229587814124125,2.395227995078699e-06,0.9941239134010834,0.526019346885232,0.0014359674383500466,0.18974925307754995,0.006905684934827223,0.02380952380952336,1.24269416134292e-06,9.820132310621643e-07,0.0011793031414261785,0.0026135816770757794,0.0026815051793436396,0.0006409217066408717,0.007205729906721052
11,0,0.03914238465478451,0.003660846951965619,1.8938120014708275e-05,0.47443832728918933,0.00925761663311624,0.013015895312159848,0.7020604064136051,0.1652472656220749,0.6046511627906979,1.3554937433346596e-06,3.5418707313073535e-07,0.0029859478695981106,0.02048539050618739,0.019054405443245808,0.01331709543891843,0.0004910941460740214,0.9650469358025613,0.0016364527925212397,4.3299500591280894e-06,0.9931275114312846,0.5257162762714459,0.002619255278892141,0.15100469824044796,0.009010471054901718,0.21428571428571383,4.5198519405624473e-07,4.089236597232058e-07,0.003585758226140139,0.012254123503238262,0.012020857631157098,0.028359073836672036,0.00457964061786429
12,0,0.03815317495554358,0.0010156688165587678,2.571662783676577e-06,0.47901580666732346,0.003609674035431218,0.001172312611617561,0.6257170620481177,0.005378575315764132,0.209302325581395,4.92215734475316e-07,7.395853138002182e-07,0.0004912474056288485,0.10330073954632091,0.1046433538171591,0.011751258825290226,0.0007822848847540286,0.964350181296999,0.0037779539305148415,1.807853796864372e-05,0.9928794333493025,0.525981601490641,0.003191220186228334,0.19748484297435034,0.0052799628449442595,0.1190476190476186,1.415878643302029e-06,3.6653595115129914e-06,0.004542869881067459,0.1397108516857083,0.1339802605880671,0.18721372295305683,0.025654361137096664
13,0,0.038509638231043176,0.0012598681064125456,3.497164735661391e-06,0.4795665978453729,0.004033824076999941,0.0013274146416623795,0.6402135465837718,0.006158541374714209,0.6744186046511628,1.7913224663169503e-07,8.933837725218774e-07,0.0001975088215525901,0.008240916513869465,0.007309479735555114,0.0,0.0,0.9651960748057966,0.0020568456426722634,6.306091703831291e-06,0.9933975743131914,0.5255086229397232,0.0020626778941804772,0.1409446142073069,0.003954344742882996,0.09523809523809523,7.652262785915844e-07,1.8362628380869744e-06,0.00019616827128531201,0.015813608544000556,0.01660243181351585,0.007676516115022229,0.005084063318163273
14,0,0.03953884382168357,0.013837952986750146,0.00021220239662093172,0.4432655224845934,0.021909248703901582,0.05671828808261605,0.5175810114221823,0.29542014122807303,0.9302325581395352,1.7230108904274033e-05,6.676282889005677e-07,0.0001289918294350336,0.0006693336764611885,0.0008285362906654443,0.16125224110841996,0.3731284599867172,0.9642701659318975,0.001635572250664866,4.326181467757766e-06,0.992384286511549,0.5286162733968339,0.006046132100760828,0.4191976506628579,0.16096596782925193,0.19047619047619047,3.5868716786884514e-07,2.6347431098420123e-07,0.00011443598580807353,0.0003567237252937557,0.00020865173617833457,0.010848849319271874,0.06112799646324418
15,0,0.039055171462087396,0.008368213200709485,8.262249645468197e-05,0.4741352725362112,0.018890370673022867,0.027055563644282514,0.9853599712948071,0.3702883986576132,0.6744186046511628,6.426243353130813e-06,1.0120409515735538e-06,0.0015282582834917147,0.09864852320464416,0.10586218498474088,0.5176692444980139,0.5534097934108702,0.9645139180051905,0.0008953570493559828,1.706183472616667e-06,0.9923569222142538,0.5246465304239225,0.0028544905014616217,0.0,0.09762949774208865,0.49999999999999956,4.894371684984214e-08,0.0,3.415071547215815e-05,0.0008770065338165595,0.0006227747838195415,0.024693607323230952,0.08880375954214373
16,0,0.039222928793980455,0.007323507173852888,6.466842435359978e-05,0.4581316141485096,0.005653301126790326,0.021241749320274235,0.2624046702617366,0.34893664381984735,0.6744186046511628,5.074021998910721e-06,1.2785222844175776e-06,0.0035211880855612362,0.10548784882419256,0.11283680087693981,0.6932392123077705,0.5846969230819316,0.9645998288932295,0.0023721050423401143,8.019719076409721e-06,0.9932398344119977,0.5269450586012968,0.003458145754114787,0.15404983533094713,0.008364766006434701,0.07142857142857098,5.482293469715802e-07,7.401484550095084e-07,0.0014967216861825857,0.018356842861059316,0.019606953274162123,0.04930186512639752,0.0794814031756842
17,0,0.04113335868683535,0.007429417185782771,6.638929193320239e-05,0.4797494799476491,0.015081466101095713,0.016993829874675497,0.8156001782622218,0.1498290083707116,0.06976744186046471,1.018227754723475e-05,1.3072744635035667e-05,0.0026709627690208017,0.1040304958652332,0.13228379386083314,0.7437616314778654,0.5707524356780166,0.9640662304787145,0.0011448578621399337,2.466983878204054e-06,0.9925423788826467,0.5239981994734413,0.002060672128550855,0.10019418516931429,0.022884735523018254,0.8571428571428571,3.83459891212222e-07,3.551350374694288e-07,9.184138541030925e-05,0.00682716824927368,0.006160925889408458,0.048558506068266206,0.12003644385030253
18,0,0.03476239451539243,0.013570408549071261,0.00020447447673733955,0.4663777308627032,0.014646939128196132,0.027348479340529763,0.6534443660938505,0.038544281796087446,0.2325581395348838,3.30641628922919e-05,1.787796262359728e-05,0.0018792461270625313,0.0868043724594251,0.11224517513915627,0.7004746361968139,0.7791945434645032,0.9653174364191633,0.0036230974712309397,1.6777014920183235e-05,0.9928119288600877,0.52825860078749,0.005141311539148225,0.23503963847873144,0.012336864133718841,0.9285714285714282,1.76343863783291e-06,1.087738341630872e-06,0.0,0.0,0.0010369345886581736,0.04218739009227005,0.10338823572200231
19,0,0.015207374072508186,0.08956514347116036,0.00814568632017021,0.05418997625356686,0.037302075740277926,0.3981442655746074,0.0,0.9999999999999999,0.09302325581395353,0.0012127080288544627,0.0005465173336510526,0.0017391881259801192,0.06306081744607869,0.0660950193134344,0.03070528181864313,0.00101247509141407,0.9705032962434372,0.08672109945659517,0.007600631802182474,0.9462348696205112,0.9339991524076554,0.40221076396209593,0.9999999999999999,0.9999999999999999,0.23809523809523805,0.0006440183173894308,1.983702601044842e-05,0.0007080005827942894,0.04686883034009923,0.05007194797021682,0.09518408852990459,0.09213262367984802
20,1,0.05941372275818328,0.12771792440475424,0.01648096727067179,0.0,0.07967420140878946,0.5032910869301047,0.05784197818538417,0.7850363262474636,0.06976744186046471,0.0017433155316084505,0.0005749716149780315,0.0013735367193499083,0.08985637553886446,0.1001011285711293,0.5950260495408556,0.41619809432561833,0.9598501900382143,0.1207592762965551,0.014690161912398548,0.9353556677286812,1.0,0.4715407510834938,0.9146926007824792,0.7472456693774734,0.21428571428571383,0.001200349590986064,6.394658494243294e-05,0.000781744411027928,0.014231540591594073,0.013764028408712081,0.060405485067248445,0.25779772179024374
21,1,0.04287158370583012,0.011455528178178251,0.00014841785282565824,0.48047910938870064,0.01079467509068081,0.01025762764725876,0.6584502672790421,0.0030563512009175575,0.09302325581395353,2.7619087099242543e-05,1.882838049793278e-05,0.00033265299285222054,0.04321153252316975,0.04581950415608868,0.1564369884741003,0.07063909495926157,0.9632341432551,0.003360305667010816,1.467797056912228e-05,0.9911445573137347,0.5238814877235363,0.003971718231938485,0.0641640259744246,0.014639663645239612,0.14285714285714285,2.9268443325836933e-06,1.8022687952857706e-06,0.0008871124328926699,0.009128953545074184,0.009223626955388952,0.013962046726480357,0.02485827360607161
22,1,0.03956800623420297,0.0023497453901124106,9.07951284081774e-06,0.4743328894084592,0.005241905336364141,0.007353288064614606,0.47031045042887504,0.14273833546973697,0.4186046511627909,9.722656511169551e-07,1.4011633537726653e-06,0.0042590910140363775,0.05018129359193445,0.06985204846677694,0.29998548623863713,0.36211084819379064,0.9640965367876385,0.0019051594335924914,5.552342110712581e-06,0.9925738586969786,0.5250969771211038,0.0029097731149708376,0.10602032066287138,0.008979030355119337,1.0,5.998378342217167e-07,4.418859267496376e-07,0.002903316616470261,0.019564580876394625,0.021961311880481404,0.10152107216866532,0.5694794149285042
23,1,0.038544161517098094,0.001351409406865735,3.874788737570205e-06,0.4752722894931703,0.003949816427637148,0.004732302376367651,0.38243188063562816,0.21548597138470685,0.4883720930232556,1.8539573691864566e-07,2.1174723295871437e-07,2.3464302674460898e-05,0.05177443193470781,0.0528100584108078,0.09411920932978005,0.1090250400344515,0.9648548918176245,0.0053625966290481615,3.4150691785328196e-05,0.9931878791445526,0.5286112111200127,0.004888763406088879,0.26166598597794855,0.01525501121219617,0.38095238095238093,2.709169702602862e-06,1.343632428019213e-06,0.00792289724752189,0.012206247180980522,0.012646958115395781,0.03181235709533735,0.06758127948950933
24,1,0.038388908874215734,0.0007200207143597819,1.6105352456501337e-06,0.47984393768290373,0.0036098085238017003,0.0004926999311675247,0.6560996011253049,0.005968775722710316,0.023255813953487945,1.305280885644943e-07,5.092267296555926e-07,2.591718886865962e-05,0.021045301173462573,0.019547009900992295,0.006634641683919299,0.00027272896406588774,0.9665180340590395,0.00601975971442153,4.22876755953797e-05,0.9927746780726364,0.5282454131826484,0.005184037549430243,0.11321570071899986,0.004857395815298962,0.09523809523809523,6.9506976823900714e-06,9.814409099512079e-06,0.015130828546142146,0.028249698039905728,0.02785401726626159,0.010626566159805874,0.002251564422855481
25,1,0.03947219096957662,0.0010423278760999688,2.6669085459771976e-06,0.47704205236510244,0.004716730080225024,0.004377484880195458,0.393466599592737,0.22378024157353685,0.2325581395348838,3.3440667715044677e-07,3.945765240607981e-07,0.0,0.00441130832697938,0.00568558666570779,0.0769621820641242,0.07727239407164148,0.9595015049487998,0.006483253596673841,4.85455425814373e-05,0.9895906405722619,0.5225717330283427,0.005135779763250423,0.1865763125497934,0.0041379662434674926,0.0,2.955191421613418e-05,3.0909470816703005e-05,0.0001348003457281182,0.004842919685908378,0.004642037991205154,0.01840600988065913,0.10254047578553543
26,1,0.03841663991890452,0.0028896210046850243,1.2723282418570104e-05,0.4773839378208665,0.009057084752272586,0.010310775580982125,0.9605014623953102,0.3495313033227387,0.44186046511627886,9.95965866909221e-07,1.6192245939204026e-07,0.0013019403273096797,0.14765407870431915,0.17592775087526583,1.0,1.0000000000000002,0.959425344006579,0.008233015743810494,7.603872839113845e-05,0.9880874730089043,0.5225627867729754,0.007285718253807158,0.1549914350835569,0.003975834132120508,0.0,3.253220084961924e-05,3.1554465562835804e-05,0.059298248059286754,0.04756627539336287,0.044896701818761084,0.1714946574480798,0.9999999999999999
27,1,0.038688226720107036,0.0014256346098144316,4.193266161169928e-06,0.47586037432477274,0.004475461707426989,0.0050020977406347355,0.4743737968738909,0.1395042190845967,0.5813953488372092,1.363436155576146e-07,3.659916528892859e-09,0.00024675810516665416,0.00772757257866968,0.013476530736738622,0.20237093189125002,0.25454729108975327,0.9649616666012655,0.011635398373056884,0.00014701060200269283,0.9909232481170631,0.5305550803414166,0.009720856618676872,0.1558384856518887,0.0017294591697064841,0.1190476190476186,1.1825753861801533e-05,1.0766727105590557e-05,0.004770842415385824,0.00516541149980488,0.00646410615321319,0.233006722238646,0.9554891283725451
28,1,0.039360722205062086,0.0,0.0,0.48095375873923524,0.003902014857897323,0.0,0.621507008597952,0.008448596601440895,0.1395348837209303,0.0,2.1084503602678168e-07,2.2915696492439698e-05,0.0,0.0,0.006204843573632935,0.0018756940931599973,0.9821277739446838,0.023941553670030865,0.0005968266319719636,0.99729149305514,0.5553417397541314,0.020755166435083242,0.13428660939781364,0.0029176574031966156,0.0,0.0003524247614816807,0.00040609914063831614,0.009440086274567484,0.0679853298930635,0.0642663113758792,0.02240060704410032,0.007389676925346532
29,1,0.0417100130519506,0.003290851823313799,1.580832774828488e-05,0.48118939064306054,0.005977267987759088,0.0027776427664175348,0.5907853248261984,0.0022574908763326523,0.0,9.056349294340926e-06,1.3265558898568259e-05,0.00015551824111251596,0.03260995778677318,0.031359903361396976,0.016936457180444855,0.0014062764123443415,0.9671808875517033,0.07150308940088752,0.0051798216687890825,0.9817168639673458,0.5585910836595509,0.04575115553710522,0.1809821637488152,0.0,0.02380952380952336,0.0004219200433638627,0.0006288756741072792,0.035801358301519655,0.4978571034272594,0.5283650086593048,1.0,0.028503743541060715
30,1,0.041752165150143516,0.003446516339527959,1.7091782322533567e-05,0.48137660812566463,0.006027658669911304,0.0026961002997012047,0.6064656381884835,0.0,0.0,9.39972261096306e-06,1.1319611300104987e-05,0.00033482927690206657,0.00856398915176965,0.00915719771231991,0.004758260742031694,0.00010672436167703673,0.9532509130602284,0.015120404363804569,0.0002436842752054432,0.9834254308133351,0.5201723222551682,0.012030727079156122,0.15945775617581837,0.00038330321407085977,0.0,0.00014710573411991093,0.00015400489772505292,0.008881261312444459,0.0644774537411773,0.06503309661959884,0.09090580573253296,0.02126081879736232
31,1,0.03855865589041407,0.003816278721859183,2.0334462887241346e-05,0.47311824495786114,0.007938710537248445,0.01221130492601542,0.6149373545233973,0.08212746673853531,0.30232558139534854,1.4966371291975506e-06,5.89064298627899e-07,0.000366147799742139,0.042457211429932896,0.04193110991044921,0.017697353420431643,0.028017110686476845,0.9622588284829539,0.0031748598968559557,1.3279765851613658e-05,0.9920166418057506,0.5243267777088119,0.0030825905351473167,0.1990120665258602,0.0040511593680176185,0.09523809523809523,6.39575164974369e-06,1.2544844122939508e-05,0.0013206056029259707,0.04431997052608544,0.049041650083329155,0.04521321063361066,0.021403209703231584
32,1,0.03719767174686642,0.00611202630207712,4.657737744338767e-05,0.47313872467863355,0.014104323260620347,0.021021595891805217,0.9999999999999999,0.40615970362521575,0.1395348837209303,6.313038044013486e-06,2.343889195894868e-06,0.0014657439363301833,0.03145434804104684,0.03924626589726091,0.06371847762176347,0.009106426876764034,0.9644982481507975,0.0021546468546947244,6.81645485062466e-06,0.9929157728212938,0.525032341644403,0.002366480892890064,0.1634182644757797,0.0020248045078279627,0.16666666666666619,4.6162908708230144e-07,8.0829381155593e-07,0.0003250653852894753,0.01785842115456821,0.01766466575099577,0.016691301891645034,0.0153468451633666
33,1,0.035479358464802296,0.0018619872649153519,6.287974486033053e-06,0.4757361718760552,0.002605075194697328,0.002426284266461504,0.625043997287634,0.006872809882353621,0.0,1.1786707551639371e-05,1.69684467849942e-05,0.0002585487930302606,0.03182852565747306,0.03093723702805785,0.015611251574177153,0.00477710324876869,0.9658832779104083,0.005440943235687334,3.5075475881030225e-05,0.9937050694904966,0.5300092110672265,0.0052843458846537576,0.24669716747368547,0.013256540517288888,0.09523809523809523,4.3553502286582786e-06,1.094790238199046e-05,0.02125834259487949,0.134170223028679,0.13185601688796378,0.15571278170763456,0.12252375613513204
34,1,0.03729227759010806,0.004997601338553193,3.252377980996347e-05,0.4776097918723908,0.004118979334049232,0.0030556528255828433,0.6625204188466627,0.00044198310075833306,0.023255813953487945,4.877390014129665e-06,1.039730466549819e-05,0.0006267414804613729,0.03537014714909195,0.03485285647760557,0.012551542395277764,0.00021412221640312,0.9651023407546969,0.0010779578331342825,2.2507826237373226e-06,0.993268356220751,0.5251221715299665,0.0019335939985207465,0.11173942874433732,0.024428667041513787,0.19047619047619047,3.375890878886848e-07,1.1240610165725951e-06,0.001989633893572829,0.022029616144373324,0.02418972012968961,0.15738186042449753,0.1346115829023255
35,1,0.040140301520038286,0.001882410648341841,6.395331568839613e-06,0.4799333903179904,0.005327306948984003,0.0028781544237072836,0.6283937029486854,0.01417033419692517,0.16279069767441823,1.8754810445140134e-06,4.72872672282361e-06,0.001938878345825081,0.09189909338346483,0.09532522000890009,0.023255380077741396,0.00010271966967166559,0.9643365940332299,0.00042816353323144453,6.160711997555542e-07,0.9937466598524298,0.5240944857529508,0.00041075524619854523,0.1865586873147691,0.005640473263390683,0.16666666666666619,2.2320796728827878e-08,1.2302721803015295e-07,4.673435683344744e-05,0.002814391183257291,0.0035451418064884077,0.0003269491018873718,0.00409211786211249
36,1,0.03834531308029422,0.00581740894882938,4.2620904927989823e-05,0.46599214305834274,0.005585477986525882,0.014692012457256143,0.45343113094994064,0.12316995641076706,0.2790697674418606,3.4652105911410474e-06,4.01591595155513e-06,0.0022913726431569212,0.062476107276430465,0.06184618111562086,0.02978825490521735,0.005755336710395247,0.9646930201793444,0.0029444250529652416,1.1638093681765895e-05,0.9931097583520488,0.5264442071600185,0.0032371847212417228,0.1984805077552746,0.008389923735064688,0.2619047619047615,8.473251689774008e-07,2.4147904082901762e-06,0.004414974882582824,0.16607059519284367,0.16323307234475806,0.17128599754247437,0.021064077649910477
37,1,0.03883035690668253,0.004821032568217878,3.0524740072370683e-05,0.4642709332312673,0.006265080284883378,0.017077901956074257,0.28368345320767757,0.36011990551430206,1.0,2.216035152276574e-06,2.5977699956974796e-08,0.00016367057769078826,0.01304904974437826,0.01177026381980031,0.028870408014918043,0.02105647422639919,0.9651861758803818,0.0010996752590033514,2.3199867110889905e-06,0.9938103482961699,0.5270784313964911,0.0027479422524787785,0.22943473839387157,0.03675131355292993,0.2619047619047615,4.3391739752930506e-07,1.2372480543010203e-06,0.00015183057643185027,0.0027873964937613245,0.005972420889280875,0.044208905511585884,0.022156245715329034
38,1,0.04601595535563154,0.017857864061364463,0.0003455250367288478,0.47766197713407743,0.013667304810087932,0.016682834293173725,0.635906429481389,0.00014674782695838808,0.2790697674418606,7.840146278335656e-05,6.270234469748874e-05,0.0009015070810786197,0.05051058978526758,0.048814349479034444,0.02321459281922879,0.01947519157450447,0.9629454354393727,0.008025250636758874,7.245416419996068e-05,0.9910078196782643,0.5265830142362063,0.006366683324627337,0.17326272054270764,0.0009473482074691952,0.09523809523809523,8.423780539653845e-06,1.5069213498921519e-05,0.002702785850429752,0.024236038981199172,0.028551872656685073,0.08367431261536071,0.013681400987702031
39,1,0.06898328047481182,0.03241082526578906,0.0010980623091905773,0.477394368145563,0.0383116076170356,0.05218494039727992,0.6142657259535562,0.00848439395927529,0.06976744186046471,0.0009930572967258395,0.0009966645770116565,0.0033180499493164445,0.08722081321742883,0.1141598561674678,0.6519765549985966,0.6861795177008316,0.9597099239988607,0.006335121015831954,4.649886110792766e-05,0.9886633799855689,0.5237671319069485,0.007439422896797809,0.1698990498243261,0.004765038218650407,0.07142857142857098,2.732454506025885e-05,2.5331861968399664e-05,0.0031528392986629045,0.012048567276315253,0.011753170268695323,0.06367570933172842,0.24848363422178238
